store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_all
4580730,734,40,OK,69,JOHNSTON,1,1,1,1,1,1,1,1,0,0,8
4581069,199,10,DE,5,SUSSEX,1,1,1,1,1,1,1,1,1,1,10
4581105,30,33,NH,11,HILLSBOROUGH,1,1,1,1,1,1,0,0,0,0,6
4581114,750,48,TX,121,DENTON,1,1,1,1,1,1,1,1,1,1,10
4581911,19,25,MA,9,ESSEX,1,1,1,1,1,1,1,1,1,1,10
4582314,30,33,NH,15,ROCKINGHAM,1,1,1,1,1,1,1,1,1,1,10
4583052,857,4,AZ,19,PIMA,1,1,1,1,1,1,1,1,1,1,10
4583406,103,36,NY,85,RICHMOND,1,1,1,1,1,1,1,1,1,1,10
4583437,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
4583800,612,17,IL,161,ROCK ISLAND,1,1,1,1,1,1,1,1,1,1,10
4583839,776,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
4583840,775,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
4583926,18,25,MA,17,MIDDLESEX,1,1,1,1,1,1,0,0,0,0,6
4583985,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4584293,331,12,FL,86,MIAMI-DADE,1,1,1,1,1,1,1,1,1,1,10
4584646,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
4584732,871,35,NM,1,BERNALILLO,1,1,1,1,1,1,1,1,1,1,10
4585049,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
4585288,327,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
4585697,27,25,MA,5,BRISTOL,1,1,1,1,1,1,1,1,1,1,10
4585815,330,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
4586344,280,37,NC,45,CLEVELAND,1,1,1,1,1,1,1,1,1,1,10
4586457,510,19,IA,149,PLYMOUTH,1,1,1,1,1,1,1,1,1,1,10
4586479,175,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
4586497,247,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
4586534,895,32,NV,31,WASHOE,1,1,1,1,1,1,1,1,1,1,10
4586558,179,42,PA,107,SCHUYLKILL,1,1,1,1,1,1,1,1,1,1,10
4586747,871,35,NM,1,BERNALILLO,1,1,1,1,1,1,1,0,0,0,7
4586775,301,13,GA,67,COBB,1,1,1,1,1,1,1,1,1,1,10
4586824,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
4587246,495,26,MI,81,KENT,1,1,1,1,1,1,1,1,1,1,10
4587956,275,37,NC,183,WAKE,1,1,1,1,1,1,1,1,1,0,9
4587974,775,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
4588359,882,35,NM,25,LEA,1,1,1,1,1,1,1,1,1,1,10
4588474,156,42,PA,129,WESTMORELND,1,1,1,1,1,1,1,1,1,0,9
4588663,983,53,WA,9,CLALLAM,1,1,1,1,1,1,1,1,1,1,10
4589318,370,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
4589469,923,6,CA,71,SAN BRNRDINO,1,1,1,1,1,1,1,1,1,1,10
4589713,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,0,0,0,7
4589844,372,47,TN,37,DAVIDSON,1,1,1,1,1,1,1,1,1,1,10
4590068,280,37,NC,159,ROWAN,1,1,1,1,1,1,1,1,1,1,10
4590248,291,45,SC,63,LEXINGTON,1,1,1,1,1,1,1,1,1,1,10
4590374,151,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
4590519,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,0,0,0,7
4590711,151,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
4590850,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,1,1,1,1,10
4591860,465,18,IN,99,MARSHALL,1,1,1,1,1,1,1,1,1,1,10
4592131,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,0,0,0,7
4592272,17,25,MA,17,MIDDLESEX,1,1,1,1,1,1,0,0,0,0,6
4592290,977,41,OR,31,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
4592407,117,36,NY,103,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
4592475,301,13,GA,57,CHEROKEE,1,1,1,1,1,1,1,1,0,0,8
4592542,894,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
4592579,895,32,NV,31,WASHOE,1,1,1,1,1,1,1,1,1,1,10
4592666,873,35,NM,31,MCKINLEY,1,1,1,1,1,1,1,1,1,1,10
4593367,913,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,0,0,8
4593495,617,17,IL,113,MCLEAN,1,1,1,1,1,1,1,1,1,1,10
4594278,112,36,NY,47,KINGS,1,1,1,1,1,1,1,1,1,1,10
4594549,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,0,0,0,7
4596293,492,26,MI,75,JACKSON,1,1,1,1,1,1,1,1,1,1,10
4596601,236,51,VA,650,HAMPTON CITY,1,1,1,1,1,1,1,1,1,1,10
4596695,372,47,TN,37,DAVIDSON,1,1,1,1,1,1,1,1,1,1,10
4596985,307,13,GA,313,WHITFIELD,1,1,1,1,1,1,1,1,1,1,10
4597130,331,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
4597225,681,31,NE,55,DOUGLAS,1,1,1,1,1,1,0,0,0,0,6
4597760,954,6,CA,97,SONOMA,1,1,1,1,1,1,1,1,1,1,10
4598176,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,0,0,0,7
4598434,687,31,NE,43,DAKOTA,1,1,1,1,1,1,0,0,0,0,6
4598475,859,4,AZ,1,APACHE,1,1,1,1,1,1,1,1,1,1,10
4598552,553,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
4599268,392,28,MS,49,HINDS,1,1,1,1,1,1,1,1,1,1,10
4600567,932,6,CA,107,TULARE,1,1,1,1,1,1,1,1,1,1,10
4600977,15,25,MA,27,WORCESTER,1,1,1,1,1,1,1,1,1,1,10
4601908,805,8,CO,69,LARIMER,1,1,1,1,1,1,1,1,1,1,10
4601975,292,45,SC,79,RICHLAND,1,1,1,1,1,1,1,0,0,0,7
4602031,271,37,NC,67,FORSYTH,1,1,1,1,1,1,1,1,1,0,9
4603012,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,0,0,0,7
4603673,329,12,FL,9,BREVARD,1,1,1,1,1,1,1,1,1,1,10
4603923,405,21,KY,67,FAYETTE,1,1,1,1,1,1,1,1,1,1,10
4604266,897,32,NV,510,CARSON CITY,1,1,1,1,1,1,1,0,0,0,7
4604466,601,17,IL,111,MCHENRY,1,1,1,1,1,1,0,0,0,0,6
4604729,212,24,MD,5,BALTIMORE,1,1,1,1,1,1,1,1,1,1,10
4604968,365,1,AL,3,BALDWIN,1,1,1,1,1,1,1,1,0,0,8
4605249,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
4605313,280,37,NC,25,CABARRUS,1,1,1,1,1,1,1,1,1,1,10
4605371,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4605652,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,0,0,8
4605938,26,25,MA,1,BARNSTABLE,1,1,1,1,1,1,1,1,1,1,10
4606055,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
4606177,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4606341,383,47,TN,71,HARDIN,1,1,1,1,1,1,1,1,1,1,10
4606458,336,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,1,1,1,1,10
4606494,329,12,FL,9,BREVARD,1,1,1,1,1,1,0,0,0,0,6
4606580,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4606698,775,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
4606861,336,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,1,1,1,1,10
4606983,366,1,AL,97,MOBILE,1,1,1,1,1,1,0,0,0,0,6
4607386,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4607413,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,1,1,1,10
4607577,759,48,TX,5,ANGELINA,1,1,1,1,1,1,1,1,1,1,10
4607789,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4607816,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,1,1,1,10
4607857,609,17,IL,91,KANKAKEE,1,1,1,1,1,1,1,1,1,1,10
4608192,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4608269,335,12,FL,101,PASCO,1,1,1,1,1,1,1,1,0,0,8
4608596,727,5,AR,7,BENTON,1,1,1,1,1,1,1,1,1,1,10
4608672,206,24,MD,37,ST MARYS,1,1,1,1,1,1,1,1,1,1,10
4608876,339,12,FL,71,LEE,1,1,1,1,1,1,1,1,1,1,10
4608998,365,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4609065,132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4609401,365,1,AL,3,BALDWIN,1,1,1,1,1,1,1,1,1,1,10
4609682,347,12,FL,69,LAKE,1,1,1,1,1,1,1,1,1,1,10
4609881,218,24,MD,47,WORCESTER,1,1,1,1,1,1,1,1,1,1,10
4609957,362,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
4610085,349,12,FL,85,MARTIN,1,1,1,1,1,1,1,1,1,1,10
4610207,365,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
4610234,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,1,1,1,10
4610398,436,39,OH,95,LUCAS,1,1,1,1,1,1,1,1,1,1,10
4610801,431,39,OH,49,FRANKLIN,1,1,1,1,1,1,1,1,1,1,10
4611040,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,1,1,1,10
4611204,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
4611444,812,8,CO,43,FREMONT,1,1,1,1,1,1,1,1,1,0,9
4611810,335,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,1,1,1,1,10
4611846,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,1,1,1,10
4612136,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
4612413,836,16,ID,75,PAYETTE,1,1,1,1,1,1,1,1,1,1,10
4612652,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,0,0,0,7
4612743,563,27,MN,145,STEARNS,1,1,1,1,1,1,1,1,1,1,10
4612933,17,25,MA,27,WORCESTER,1,1,1,1,1,1,1,1,1,1,10
4612942,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,0,1,1,1,9
4613345,281,37,NC,179,UNION,1,1,1,1,1,1,1,1,1,1,10
4613373,278,37,NC,147,PITT,1,1,1,1,1,1,1,1,1,0,9
4613381,273,37,NC,105,LEE,1,1,1,1,1,1,1,1,1,1,10
4613422,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
4613549,21,25,MA,25,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
4613645,787,48,TX,453,TRAVIS,1,1,1,1,1,1,1,1,1,1,10
4613649,483,26,MI,125,OAKLAND,1,1,1,1,1,1,1,1,1,1,10
4613794,116,36,NY,81,QUEENS,1,1,1,1,1,1,1,1,1,1,10
4613861,511,19,IA,193,WOODBURY,1,1,1,1,1,1,1,1,1,1,10
4614151,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,0,0,0,0,6
4614237,713,22,LA,79,RAPIDES,1,1,1,1,1,1,1,1,1,1,10
4614428,750,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
4614640,713,22,LA,79,RAPIDES,1,1,1,1,1,1,0,0,0,0,6
4614717,314,13,GA,51,CHATHAM,1,1,1,1,1,1,1,1,1,1,10
4614749,100,36,NY,61,NEW YORK,1,1,1,1,1,1,1,1,1,1,10
4615007,125,36,NY,27,DUTCHESS,1,1,1,1,1,1,1,1,1,1,10
4615360,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
4615446,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,1,1,1,1,10
4615523,276,37,NC,183,WAKE,1,1,1,1,1,1,1,1,1,1,10
4615673,218,24,MD,45,WICOMICO,1,1,1,1,1,1,1,1,1,1,10
4615868,701,22,LA,71,ORLEANS,1,1,1,1,1,1,1,1,1,1,10
4615926,285,37,NC,49,CRAVEN,1,1,1,1,1,1,1,1,1,1,10
4615967,349,12,FL,85,MARTIN,1,1,1,1,1,1,1,1,1,1,10
4616166,860,4,AZ,5,COCONINO,1,1,1,1,1,1,1,1,0,0,8
4616655,712,22,LA,67,MOREHOUSE,1,1,1,1,1,1,1,1,1,1,10
4616732,335,12,FL,101,PASCO,1,1,1,1,1,1,1,1,1,1,10
4616846,302,13,GA,63,CLAYTON,1,1,1,1,1,1,1,1,1,1,10
4616895,302,13,GA,113,FAYETTE,1,1,1,1,1,1,1,1,1,1,10
4616981,328,12,FL,95,ORANGE,1,1,1,1,1,1,0,0,0,0,6
4617058,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,1,1,1,0,9
4617135,267,54,WV,27,HAMPSHIRE,1,1,1,1,1,1,1,1,1,1,10
4617167,977,41,OR,17,DESCHUTES,1,1,1,1,1,1,1,1,1,1,10
4617489,339,12,FL,71,LEE,1,1,1,1,1,1,0,0,0,0,6
4617558,452,39,OH,61,HAMILTON,1,1,1,1,1,1,1,1,1,1,10
4617625,80,34,NJ,15,GLOUCESTER,1,1,1,1,1,1,1,1,1,1,10
4617787,344,12,FL,17,CITRUS,1,1,1,1,1,1,1,1,1,1,10
4617864,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,1,1,1,1,10
4617893,412,21,KY,159,MARTIN,1,1,1,1,1,1,1,1,1,1,10
4618028,371,47,TN,189,WILSON,1,1,1,1,1,1,1,1,1,1,10
4618190,344,12,FL,17,CITRUS,1,1,1,1,1,1,1,1,1,1,10
4618385,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
4618431,385,47,TN,49,FENTRESS,1,1,1,1,1,1,1,1,1,1,10
4618507,302,13,GA,255,SPALDING,1,1,1,1,1,1,1,1,0,0,8
4618661,801,8,CO,59,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
4618689,100,36,NY,61,NEW YORK,1,1,1,1,1,1,0,0,0,0,6
4618697,512,19,IA,141,O BRIEN,1,1,1,1,1,1,0,0,0,0,6
4618698,811,8,CO,21,CONEJOS,1,1,1,1,1,1,1,1,1,1,10
4618834,785,48,TX,215,HIDALGO,1,1,1,1,1,1,1,1,1,1,10
4619716,300,13,GA,67,COBB,1,1,1,1,1,1,1,1,1,1,10
4619802,328,12,FL,95,ORANGE,1,1,1,1,1,1,0,0,0,0,6
4619956,282,37,NC,119,MECKLENBURG,1,1,1,1,1,1,1,1,1,1,10
4620205,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
4620282,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,1,1,1,1,10
4620386,900,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
4621011,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
4621328,300,13,GA,135,GWINNETT,1,1,1,1,1,1,1,1,1,1,10
4621568,385,47,TN,49,FENTRESS,1,1,1,1,1,1,0,0,0,0,6
4622134,300,13,GA,135,GWINNETT,1,1,1,1,1,1,1,1,1,1,10
